id,text,label
4464,Ranjith cal drpd Deeraj and deepak 5min hold,0
4465,"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\""""",0
4466,Hey u still at the gym?,0
4467,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0
4468,Much better now thanks lol,0
4469,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",0
4470,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester",0
4471,Wa... U so efficient... Gee... Thanx...,0
4472,3. You have received your mobile content. Enjoy,1
4473,S but not able to sleep.,0
4474,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1
4475,We will meet soon princess! Ttyl!,0
4476,I'll pick you up at about 5.15pm to go to taunton if you still want to come.,0
4477,Oh :-)only 4 outside players allowed to play know,0
4478,I anything lor.,0
4479,Erutupalam thandiyachu,0
4480,"Y cant u try new invention to fly..i'm not joking.,",0
4481,No..its ful of song lyrics..,0
4482,"What do u reckon as need 2 arrange transport if u can't do it, thanks",0
4483,True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,0
4484,Shopping? Eh ger i toking abt syd leh...Haha,0
4485,What not under standing.,0
4486,have * good weekend.,0
4487,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0
4488,Call me when you get the chance plz &lt;3,0
4489,The new deus ex game comin early next yr,0
4490,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0
4491,"My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!",0
4492,Probably a couple hours tops,0
4493,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",0
4494,Man this bus is so so so slow. I think you're gonna get there before me,0
4495,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0
4496,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",0
4497,Ok,0
4498,"Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+",1
4499,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1
4500,Nvm take ur time.,0
4501,So wat's da decision?,0
4502,Wot is u up 2 then bitch?,0
4503,Stupid.its not possible,0
4504,She told to hr that he want posting in chennai:)because i'm working here:),0
4505,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a,1
4506,When are you guys leaving?,0
4507,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?,0
4508,Not able to do anything.,0
4509,ÌÏ takin linear algebra today?,0
4510,This weekend is fine (an excuse not to do too much decorating),0
4511,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",0
4512,Now project pa. After that only i can come.,0
4513,Money i have won wining number 946 wot do i do next,1
4514,"Sure, whenever you show the fuck up &gt;:(",0
4515,That was random saw my old roomate on campus. He graduated,0
4516,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",1
4517,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0
4518,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,0
4519,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",0
4520,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,0
4521,Hi good mornin.. Thanku wish u d same..,0
4522,DO U WANT 2 MEET UP 2MORRO,0
4523,Actually I decided I was too hungry so I haven't left yet :V,0
4524,I've sent Ì_ my part..,0
4525,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0
4526,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )",1
4527,Understand. his loss is my gain :) so do you work? School?,0
4528,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,0
4529,"Hiya, probably coming home * weekend after next",0
4530,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,0
4531,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0
4532,Ok both our days. So what are you making for dinner tonite? Am I invited?,0
4533,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,1
4534,I have no money 4 steve mate! !,0
4535,IM LATE TELLMISS IM ON MY WAY,0
4536,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,0
4537,Normally i use to drink more water daily:),0
4538,Dare i ask... Any luck with sorting out the car?,0
4539,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0
4540,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",0
4541,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,0
4542,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,1
4543,I've been trying to reach him without success,0
4544,when you and derek done with class?,0
4545,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...,0
4546,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0
4547,Hey mate. Spoke to the mag people. We‰Û÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,0
4548,Hope you are having a good week. Just checking in,0
4549,"Haha, my friend tyler literally just asked if you could get him a dubsack",0
4550,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",0
4551,Great. Have a safe trip. Dont panic surrender all.,0
4552,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""",0
4553,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  ,0
4554,Try to do something dear. You read something for exams,0
4555,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",0
4556,Gettin rdy to ship comp,0
4557,I am in hospital da. . I will return home in evening,0
4558,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0
4559,Think + da. You wil do.,0
4560,I'm awake oh. What's up.,0
4561,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,0
4562,How much u trying to get?,0
4563,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",0
4564,Tell me again what your address is,0
4565,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0
4566,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0
4567,But you were together so you should be thinkin about him,0
4568,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0
4569,At WHAT TIME should i come tomorrow,0
4570,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1
4571,\CHA QUITEAMUZING THATåÕSCOOL BABE,0
4572,Omg how did u know what I ate?,0
4573,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""",1
4574,:( but your not here....,0
4575,Not directly behind... Abt 4 rows behind Ì_...,0
4576,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1
4577,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1
4578,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1
4579,No plans yet. What are you doing ?,0
4580,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,0
4581,Not course. Only maths one day one chapter with in one month we can finish.,0
4582,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),0
4583,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1
4584,Noooooooo please. Last thing I need is stress. For once in your life be fair.,0
4585,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1
4586,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876",1
4587,"I'll see if I can swing by in a bit, got some things to take care of here firsg",0
4588,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0
4589,Have you not finished work yet or something?,0
4590,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,0
4591,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50,1
4592,Right it wasnt you who phoned it was someone with a number like yours!,0
4593,It's ok i wun b angry. Msg u aft i come home tonight.,0
4594,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,0
4595,Yo sorry was in the shower sup,0
4596,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0
4597,Full heat pa:-) i have applyed oil pa.,0
4598,I'm stuck in da middle of da row on da right hand side of da lt... ,0
4599,Have you laid your airtel line to rest?,0
4600,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,0
4601,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1
4602,\Hey j! r u feeling any better,0
4603,And I don't plan on staying the night but I prolly won't be back til late,0
4604,THANX 4 PUTTIN DA FONE DOWN ON ME!!,0
4605,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0
4606,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0
4607,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0
4608,We live in the next  &lt;#&gt; mins,0
4609,Y de asking like this.,0
4610,Just glad to be talking to you.,0
4611,Wat time Ì_ finish?,0
4612,Sorry da. I gone mad so many pending works what to do.,0
4613,How much you got for cleaning,0
4614,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0
4615,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1
4616,ÌÏ called dad oredi...,0
4617,Good. do you think you could send me some pix? I would love to see your top and bottom...,0
4618,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0
4619,"Sorry, I'll call later In meeting.",0
4620,THIS IS A LONG FUCKIN SHOWR,0
4621,"Received, understood n acted upon!",0
4622,They finally came to fix the ceiling.,0
4623,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",0
4624,Jus finish blowing my hair. U finish dinner already?,0
4625,I'm on the bus. Love you,0
4626,Lol ... I knew that .... I saw him in the dollar store,0
4627,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,1
4628,Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,1
4629,Only saturday and sunday holiday so its very difficult:),0
4630,Everybody had fun this evening. Miss you.,0
4631,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0
4632,"I'm in a meeting, call me later at",0
4633,Oh wow thats gay. Will firmware update help,0
4634,These won't do. Have to move on to morphine,0
4635,How come i din c Ì_... Yup i cut my hair...,0
4636,K k pa Had your lunch aha.,0
4637,Oh ho. Is this the first time u use these type of words,0
4638,Captain vijaykanth is doing comedy in captain tv..he is drunken :),0
4639,Of course. I guess god's just got me on hold right now.,0
4640,Do you hide anythiing or keeping distance from me,0
4641,Havent.,0
4642,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1
4643,Sorry i din lock my keypad.,0
4644,Did u got that persons story,0
4645,Are you planning to come chennai?,0
4646,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,1
4647,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0
4648,We are okay. Going to sleep now. Later,0
4649,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",0
4650,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",0
4651,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 ,1
4652,Where r e meeting tmr?,0
4653,Lol yes. But it will add some spice to your day.,0
4654,Hope you are having a great day.,0
4655,Our Prasanth ettans mother passed away last night. Just pray for her and family.,0
4656,"K, I'll work something out",0
4657,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,1
4658,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,0
4659,I cant pick the phone right now. Pls send a message,0
4660,You call him and tell now infront of them. Call him now.,0
4661,Ok no prob...,0
4662,Ladies first and genus second k .,0
4663,No. Yes please. Been swimming?,0
4664,Mum not going robinson already.,0
4665,Ok set let u noe e details later...,0
4666,Not..tel software name..,0
4667,I send the print  outs da.,0
4668,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,0
4669,"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",0
4670,"I didnt get ur full msg..sometext is missing, send it again",0
4671,"Probably not, I'm almost out of gas and I get some cash tomorrow",0
4672,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",1
4673,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,0
4674,I'm leaving my house now.,0
4675,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1
4676,ÌÏ ready then call me...,0
4677,Wewa is 130. Iriver 255. All 128 mb.,0
4678,It is a good thing I'm now getting the connection to bw,0
4679,Sry da..jst nw only i came to home..,0
4680,"That's cool he'll be here all night, lemme know when you're around",0
4681,Are you staying in town ?,0
4682,"Haha yeah, 2 oz is kind of a shitload",0
4683,Ok u can take me shopping when u get paid =D,0
4684,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",0
4685,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",0
4686,But pls dont play in others life.,0
4687,Eatin my lunch...,0
4688,Hmmm.but you should give it on one day..,0
4689,"Didn't try, g and I decided not to head out",0
4690,Ok no prob,0
4691,Surly ill give it to you:-) while coming to review.,0
4692,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",0
4693,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0
4694,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,0
4695,"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",1
4696,A guy who gets used but is too dumb to realize it.,0
4697,"Okey dokey, i‰Û÷ll be over in a bit just sorting some stuff out.",0
4698,Don no da:)whats you plan?,0
4699,Yes fine ,0
4700,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1
4701,I liked the new mobile,0
4702,Anytime...,0
4703,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0
4704,Yar but they say got some error.,0
4705,Hey anyway i have to :-),0
4706,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0
4707,Wif my family booking tour package.,0
4708,"Did you say bold, then torch later. Or one torch and 2bold?",0
4709,"Haha awesome, I might need to take you up on that, what you doin tonight?",0
4710,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),0
4711,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,0
4712,Thats cool princess! I will cover your face in hot sticky cum :),0
4713,Big brother‰Û÷s really scraped the barrel with this shower of social misfits,0
4714,Oops i thk i dun haf enuff... I go check then tell Ì_..,0
4715,S:)8 min to go for lunch:),0
4716,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0
4717,"K will do, addie &amp; I are doing some art so I'll be here when you get home",0
4718,My uncles in Atlanta. Wish you guys a great semester.,0
4719,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0
4720,Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..,0
4721,"Yup. Anything lor, if u dun wan it's ok...",0
4722,"I'm home, my love ... If your still awake ... *loving kiss*",0
4723,HELLO PEACH! MY CAKE TASTS LUSH!,0
4724,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",1
4725,"There'll be a minor shindig at my place later tonight, you interested?",0
4726,Jason says it's cool if we pick some up from his place in like an hour,0
4727,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",1
4728,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0
4729,I've reached already.,0
4730,I dont know ask to my brother. Nothing problem some thing that. Just i told .,0
4731,K:)eng rocking in ashes:),0
4732,Wat time r Ì_ going to xin's hostel?,0
4733,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,0
4734,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1
4735,Oh k:)after that placement there ah?,0
4736,"Not for possession, especially not first offense",0
4737,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",0
4738,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,0
4739,We have pizza if u want,0
4740,"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\""""",0
4741,Many more happy returns of the day. I wish you happy birthday.,0
4742,Ya very nice. . .be ready on thursday,0
4743,I am in hospital da. . I will return home in evening,0
4744,"\Thinking of u ;) x\""""",0
4745,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
4746,Orh i tot u say she now still dun believe.,0
4747,"When you just put in the + sign, choose my number and the pin will show. Right?",0
4748,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0
4749,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0
4750,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",0
4751,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1
4752,Well boy am I glad G wasted all night at applebees for nothing,0
4753,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1
4754,Ok lor... Or u wan me go look 4 u?,0
4755,U wan 2 haf lunch i'm in da canteen now.,0
4756,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,0
4757,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",0
4758,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1
4759,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082,1
4760,I'm home. Doc gave me pain meds says everything is fine.,0
4761,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900),0
4762,Me too! Have a lovely night xxx,0
4763,Prepare to be pleasured :),0
4764,Hi.:)technical support.providing assistance to us customer through call and email:),0
4765,if you text on your way to cup stop that should work. And that should be BUS,0
4766,Whens your radio show?,0
4767,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,1
4768,I'm not sure if its still available though,0
4769,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0
4770,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0
4771,Hi..i got the money da:),0
4772,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0
4773,Ok then u tell me wat time u coming later lor.,0
4774,U repeat e instructions again. Wat's e road name of ur house?,0
4775,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0
4776,Quite lor. But dun tell him wait he get complacent...,0
4777,Sorry completely forgot * will pop em round this week if your still here?,0
4778,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0
4779,O we cant see if we can join denis and mina? Or does denis want alone time,0
4780,Sen told that he is going to join his uncle finance in cbe,0
4781,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke ,0
4782,"Call me, i am senthil from hsbc.",0
4783,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",0
4784,Indeed and by the way it was either or - not both !,0
4785,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",1
4786,Holy living christ what is taking you so long,0
4787,ÌÏ thk of wat to eat tonight.,0
4788,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0
4789,We're on the opposite side from where we dropped you off,0
4790,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0
4791,Send me your resume:-),0
4792,Gd luck 4 ur exams :-),0
4793,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0
4794,Sorry that was my uncle. I.ll keep in touch,0
4795,Saw Guys and Dolls last night with Patrick Swayze it was great,0
4796,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1
4797,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,1
4798,Just come home. I don't want u to be miserable,0
4799,I dont know why she.s not getting your messages,0
4800,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",0
4801,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",0
4802,Reverse is cheating. That is not mathematics.,0
4803,How do you plan to manage that,0
4804,"Er, hello, things didn‰Û÷t quite go to plan ‰ÛÒ is limping slowly home followed by aa and with exhaust hanging off",0
4805,Sorry for the delay. Yes masters,0
4806,Call me when u finish then i come n pick u.,0
4807,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1
4808,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0
4809,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",0
4810,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday",0
4811,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0
4812,"fyi I'm at usf now, swing by the room whenever",0
4813,i can call in  &lt;#&gt;  min if thats ok,0
4814,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0
4815,ÌÏ no home work to do meh... ,0
4816,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0
4817,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,0
4818,How's ur paper?,0
4819,Got smaller capacity one? Quite ex...,0
4820,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,1
4821,Im good! I have been thinking about you...,0
4822,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 ),1
4823,:-) :-),0
4824,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0
4825,I am going to sleep. I am tired of travel.,0
4826,"Haha, just what I was thinkin",0
4827,Yup but it's not giving me problems now so mayb i'll jus leave it...,0
4828,Lol no. Just trying to make your day a little more interesting,0
4829,"How long before you get reply, just defer admission til next semester",0
4830,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""",0
4831,Po de :-):):-):-):-). No need job aha.,0
4832,Rats. Hey did u ever vote for the next themes?,0
4833,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1
4834,I hope your pee burns tonite.,0
